07-12-2018 15:04:20 [<module>:243] INFO : Initializing TPC-C benchmark using MongodbDriver
  ORDER_STATUS    3               0.0306677818298 97.82 txn/s     
  PAYMENT         56              91.0319387913   0.62 txn/s      
  STOCK_LEVEL     5               0.121970653534  40.99 txn/s     
------------------------------------------------------------------
  TOTAL           111             91.7780883312   1.21 txn/s      
07-13-2018 13:53:56 [execute:084] INFO : ==================================================================
Execution Results after 92 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        2               0.344228982925  5.81 txn/s      
  NEW_ORDER       48              0.303946018219  157.92 txn/s    
  ORDER_STATUS    7               0.0487716197968 143.53 txn/s    
  PAYMENT         44              91.815069437    0.48 txn/s      
  STOCK_LEVEL     2               0.0522828102112 38.25 txn/s     
------------------------------------------------------------------
  TOTAL           103             92.5642988682   1.11 txn/s      
07-13-2018 13:53:57 [execute:084] INFO : ==================================================================
Execution Results after 93 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        7               1.01985025406   6.86 txn/s      
  NEW_ORDER       97              0.625620126724  155.05 txn/s    
  ORDER_STATUS    8               0.0958116054535 83.50 txn/s     
  PAYMENT         79              91.1183884144   0.87 txn/s      
  STOCK_LEVEL     6               0.109350204468  54.87 txn/s     
------------------------------------------------------------------
  TOTAL           197             92.9690206051   2.12 txn/s      
07-13-2018 13:54:14 [execute:084] INFO : ==================================================================
Execution Results after 60 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        6               1.41961812973   4.23 txn/s      
  NEW_ORDER       42              0.267706394196  156.89 txn/s    
  ORDER_STATUS    4               0.0291838645935 137.06 txn/s    
  PAYMENT         40              58.1659343243   0.69 txn/s      
  STOCK_LEVEL     8               0.156766891479  51.03 txn/s     
------------------------------------------------------------------
  TOTAL           100             60.0392096043   1.67 txn/s      
07-13-2018 13:54:15 [execute:084] INFO : ==================================================================
Execution Results after 60 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        11              2.2153506279    4.97 txn/s      
  NEW_ORDER       105             0.987792730331  106.30 txn/s    
  ORDER_STATUS    10              0.139214038849  71.83 txn/s     
  PAYMENT         104             56.3915319443   1.84 txn/s      
  STOCK_LEVEL     15              0.279379367828  53.69 txn/s     
------------------------------------------------------------------
  TOTAL           245             60.0132687092   4.08 txn/s      
07-13-2018 13:54:15 [execute:084] INFO : ==================================================================
Execution Results after 60 seconds
------------------------------------------------------------------
                  Executed        Time (s)       Rate            
  DELIVERY        4               0.733007907867  5.46 txn/s      
  NEW_ORDER       56              0.52358341217   106.96 txn/s    
  ORDER_STATUS    7               0.0771245956421 90.76 txn/s     
  PAYMENT         59              58.5055632591   1.01 txn/s      
  STOCK_LEVEL     5               0.177220582962  28.21 txn/s     
------------------------------------------------------------------
  TOTAL           131             60.0164997578   2.18 txn/s      
07-13-2018 13:54:16 [execute:084] INFO : ==================================================================
